map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9865000	0	resident	164	160	4	168	180	-12	-16	41	42	40	45	182	220	1	1	2	2	0	3	0	0	0	0	0	0
9865000	0	gold_adaptive	228	68	160	228	61	167	7	57	57	16	14	266	301	1	1	2	2	4	3	92	243	0	0	0	0
9865000	0	compact_gold	299	229	70	283	244	39	-31	74	70	54	58	301	301	1	1	2	2	8	3	12	17	0	0	0	0
9865000	0	norx_native_three	290	106	184	266	76	190	6	71	65	3	6	301	301	1	1	2	2	7	3	64	217	0	0	0	0
9865000	0	legend_balanced	302	357	-55	258	275	-17	38	74	63	87	67	301	301	1	1	2	2	4	3	66	77	0	0	0	0
9865000	0	mybot	252	195	57	252	171	81	24	63	63	46	40	301	301	1	1	2	2	4	3	35	28	0	0	0	0
9865000	1	resident	160	164	-4	152	160	-8	-4	40	38	41	40	182	199	1	1	2	2	0	4	0	0	0	0	0	0
9865000	1	gold_adaptive	232	88	144	216	68	148	4	58	54	20	16	268	301	1	1	2	2	5	0	105	339	0	0	0	0
9865000	1	compact_gold	299	338	-39	285	299	-14	25	74	70	82	72	301	301	1	1	2	2	4	3	19	21	0	0	0	0
9865000	1	norx_native_three	284	85	199	239	27	212	13	70	58	12	0	301	301	1	1	2	2	7	0	232	436	0	0	0	0
9865000	1	legend_balanced	281	110	171	257	351	-94	-265	69	63	15	85	301	301	1	1	2	2	4	0	28	90	0	0	0	0
9865000	1	mybot	232	222	10	251	198	53	43	58	62	51	47	301	301	1	1	2	2	4	3	39	33	0	0	0	0
9865001	0	resident	128	128	0	111	108	3	3	32	26	32	27	123	117	12	12	2	2	3	3	0	0	0	0	0	0
9865001	0	gold_adaptive	288	321	-33	248	173	75	108	72	62	80	43	285	253	12	12	2	2	4	0	146	182	0	0	0	0
9865001	0	compact_gold	188	184	4	204	208	-4	-8	47	51	43	49	198	220	12	12	2	2	5	3	20	11	0	0	0	0
9865001	0	norx_native_three	282	55	227	285	45	240	13	70	71	1	1	301	301	12	12	2	2	6	0	44	1	0	0	0	0
9865001	0	legend_balanced	304	284	20	321	270	51	31	76	80	65	59	301	301	12	12	2	2	6	3	66	69	0	0	0	0
